Article Title,Article Link,Article Text,Article Summary,Article Image
"IPL match today, DC vs GT: Team prediction, head-to-head, pitch report, Delhi weather update",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/ipl-match-today-dc-vs-gt-team-prediction-head-to-head-pitch-report-delhi-weather-update/articleshow/121234165.cms,"Shubman Gill and Axar Patel (BCCI/IPL Photo)

Go Beyond The Boundary with our YouTube channel.

IPL 2025: The unsung heroes of India's T20 league

DC vs GT: Pitch Report

DC vs GT: Predicted XIs

Delhi Capitals predicted XI:

Gujarat Titans predicted XI:

Bombay Sport Exchange Ep 5: Shane Watson on how IPL gave him a lifeline & his tribute to Phil Hughes

DC vs GT:

Delhi Weather update

DC vs GT: Live Streaming details

DC vs GT squads

Delhi Capitals:

Gujarat Titans:

Shaken by the mid-season suspension of the IPL, Delhi Capitals (DC) will look to revive their playoff hopes as they face table-toppers Gujarat Titans (GT) in a crucial reverse fixture.DC have struggled recently, managing only one win in their last five matches, and sit just outside the top four with 13 points from 11 games. Their troubles deepened with Mitchell Starc opting out of the remainder of the season, leaving a weakened pace attack. However, the arrival of Mustafizur Rahman offers some relief as he is expected to lead the bowling against GT's in-form top order.DC's batting has also been inconsistent, with the top order failing to fire in key matches. The return of Faf du Plessis is a welcome boost, and along with KL Rahul and captain Axar Patel, DC will aim to set a solid platform.GT, meanwhile, have been dominant, led by the batting trio of Jos Buttler, Shubman Gill and B Sai Sudharsan, all of whom have crossed 500 runs. Their bowling attack, featuring Prasidh Krishna, Mohammed Siraj, and R Sai Kishore, has been equally potent.DC will need early breakthroughs to challenge GT and stay alive in the playoff race.The conditions at the Arun Jaitley Stadium are decent, though the weather is heating up. The pitch has a compact structure with a slight sheen, suggesting it will offer consistent bounce and hold up well throughout the match. The ground is small — 63 and 62 meters square, 67 straight — making boundary hitting easier. The well-maintained outfield should aid quick scoring. It’s not a batting paradise, but a competitive pitch where a first-innings total between 165 and 190 is very achievable.Faf du Plessis, Abishek Porel (wk), KL Rahul, Sameer Rizvi , Axar Patel (c), Tristan Stubbs, Madhav Tiwari, Mustafizur Rahman, Dushmantha Chameera, Kuldeep Yadav, T NatarajanImpact Sub: Ashutosh SharmaSai Sudharsan, Shubman Gill (c), Jos Buttler (wk), Rahul Tewatia, Shahrukh Khan, Rashid Khan, Ravisrinivasan Sai Kishore, Arshad Khan, Gerald Coetzee, Mohammed Siraj, Prasidh KrishnaImpact Sub: Sherfane RutherfordSunday in Delhi is expected to be very warm with hazy sunshine, accompanied by a Yellow Alert for lightning until 2 PM. The maximum temperature is forecasted to hit 42°C, with a minimum of 30°C. The good news for IPL fans is that there's a 0% chance of rain, ensuring no weather-related disruptions during the match. However, spectators and players alike should prepare for the heat, as temperatures are expected to stay between 35°C and 39°C during the evening game. Stay hydrated and take necessary precautions if you're heading to the stadium.The DC vs GT match will be played at the Arun Jaitley stadium, Delhi. The match will start at 7:30 pm. The match will be telecasted on Star Sports Network and live streaming will be on JioHotstar.Axar Patel (c), Mustafizur Rahman, Abishek Porel, Karun Nair, KL Rahul (wk), Tristan Stubbs, Ashutosh Sharma, Vipraj Nigam, Mitchell Starc, Kuldeep Yadav, Mohit Sharma, Mukesh Kumar, Sameer Rizvi, Darshan Nalkande, Tripurana Vijay, Dushmantha Chameera, Faf du Plessis, T Natarajan, Ajay Jadav Mandal, Manvanth Kumar L, Madhav Tiwari.Shubman Gill (c), Jos Buttler (wk), Kumar Kushagra (wk), Anuj Rawat (wk), Sherfane Rutherford, Nishant Sidhu, Mahipal Lomror, Washington Sundar, Mohammed Arshad Khan, R Sai Kishore, Jayant Yadav, Karim Janat, B Sai Sudharsan, Dasun Shanaka, Shahrukh Khan, Mohammed Siraj, Prasidh Krishna, Manav Suthar, Gerald Coetzee, Gurnoor Singh Brar, Ishant Sharma, Kulwant Khejroliya, Rahul Tewatia, Rashid Khan.","Delhi Capitals (DC) face Gujarat Titans (GT) in a crucial reverse fixture. DC have struggled recently, managing only one win in their last five matches. Mitchell Starc opted out of the remainder of the season, leaving a weakened pace attack.","https://static.toiimg.com/thumb/msid-121234224,imgsize-119424,width-400,resizemode-4/DC-vs-GT.jpg"
"IPL match today, RR vs PBKS: Team prediction, head-to-head, pitch report, Jaipur weather update",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/ipl-match-today-rr-vs-pbks-team-prediction-head-to-head-pitch-report-jaipur-weather-update/articleshow/121234814.cms,"Rajasthan Royals players (Pic credit: IPL)

Go Beyond The Boundary with our YouTube channel.

RR vs PBKS: Pitch Report

IPL 2025: The unsung heroes of India's T20 league

RR vs PBKS: Predicted XIs

Rajasthan Royals predicted XI:

Punjab Kings predicted XI:

RR vs PBKS:

Jaipur Weather update

Bombay Sport Exchange Ep 5: Shane Watson on how IPL gave him a lifeline & his tribute to Phil Hughes

RR vs PBKS: Live Streaming details

RR vs PBKS squads

Rajasthan Royals:

Punjab Kings:

Punjab Kings (PBKS) will resume their IPL 2025 campaign against Rajasthan Royals (RR) on Sunday in Jaipur, aiming to strengthen their playoff hopes.PBKS, currently third with 15 points from 11 matches, return after an enforced break due to border tensions that caused their last game in Dharamsala to be abandoned. Despite the absence of key overseas players — Marcus Stoinis, Josh Inglis, and Marco Jansen — the team boasts a strong Indian core, including captain Shreyas Iyer, Priyansh Arya, Prabhsimran Singh, and Nehal Wadhera. Arshdeep Singh and Yuzvendra Chahal lead a formidable bowling attack, with Kyle Jamieson replacing the injured Lockie Ferguson.In contrast, RR have already been eliminated from playoff contention, sitting ninth with just three wins from 12 games. They’ve lost four of their last five matches and continue to miss captain Sanju Samson due to injury.The team’s struggles persist despite the emergence of 14-year-old Vaibhav Suryavanshi, whose century was a rare bright spot. With Jofra Archer opting out of the final matches, RR face a depleted bowling lineup. For their final home game, they will look to end on a high, relying on Yashasvi Jaiswal and Riyan Parag to deliver against a confident PBKS side.Expect a scorching afternoon in Jaipur with temperatures touching 42°C, which could test the players’ endurance. The pitch has slightly less grass covering than in earlier matches but remains a high-quality batting surface. The cracks on the wicket are firm and unmoving, indicating consistent bounce and minimal lateral movement. The ground dimensions are favourable for batters: around 60 meters to the left, slightly shorter at 57 meters on the right, and 69 meters straight down the ground. Given the conditions and pitch behaviour, a score of 190 should be considered par, especially on a hot and relatively windless day. Bowlers will need to rely more on variations and tactical execution than assistance from the surface.Yashasvi Jaiswal, Vaibhav Suryavanshi, Riyan Parag (c), Kunal Singh Rathore, Dhruv Jurel (wk), Shimron Hetmyer, Wanindu Hasaranga, Kwena Maphaka, Maheesh Theekshana, Yudhvir Singh Charak, Akash MadhwalImpact Sub: Shubham DubeyPrabhsimran Singh (wk), Priyansh Arya, Mitchell Owen, Shreyas Iyer (c), Nehal Wadhera, Shashank Singh, Kyle Jamieson, Xavier Bartlett, Azmatullah Omarzai, Yuzvendra Chahal, Arshdeep SinghImpact Sub: Harpreet BrarExpect a breezy and sun-drenched Sunday in Jaipur, with temperatures soaring. The day will be very warm, with a maximum of 42°C and a minimum of 31°C. Sunshine is expected throughout, and there's no chance of rain disrupting play. During game time (3–7 PM), conditions will remain hot, with temperatures hovering above 40°C. Players and spectators should brace for intense heat, making it a physically demanding afternoon for this day game.The RR vs PBKS match will be played at the Sawai Mansingh stadium , Jaipur. The match will start at 3:30 pm. The match will be telecasted on Star Sports Network and live streaming will be on JioHotstar.Sanju Samson (c, wk), Ashok Sharma, Nandre Burger, Tushar Deshpande, Shubham Dubey, Fazalhaq Farooqi, Wanindu Hasaranga, Shimron Hetmyer, Yashasvi Jaiswal, Dhruv Jurel, Kumar Kartikeya, Akash Madhwal, Kwena Maphaka, Riyan Parag, Lhuan-dre Pretorius, Kunal Singh Rathore, Vaibhav Suryavanshi, Maheesh Theekshana, Yudhvir Singh.Shreyas Iyer (c), Arshdeep Singh, Priyansh Arya, Pyla Avinash, Azmatullah Omarzai, Xavier Bartlett, Yuzvendra Chahal, Praveen Dubey, Aaron Hardie, Harnoor Singh, Harpreet Brar, Josh Inglis, Kyle Jamieson, Marco Jansen, Musheer Khan, Mitchell Owen, Prabhsimran Singh, Kuldeep Sen, Shashank Singh, Marcus Stoinis, Suryansh Shedge, Vishnu Vinod, Vijaykumar Vyshak, Nehal Wadhera, Yash Thakur.","Punjab Kings (PBKS) resume their IPL 2025 campaign against Rajasthan Royals (RR) on Sunday in Jaipur. PBKS, currently third with 15 points from 11 matches, return after an enforced break due to border tensions that caused their last game in Dharamsala to be abandoned. RR have already been eliminated from playoff contention, sitting ninth with just three wins from 12 games.","https://static.toiimg.com/thumb/msid-121234953,imgsize-29938,width-400,resizemode-4/RR-vs-PBKS.jpg"
"Who won yesterday's IPL match, RCB vs KKR: Yesterday IPL match report",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/who-won-yesterdays-ipl-match-rcb-vs-kkr-yesterday-ipl-match-report/articleshow/121239744.cms,"Royal Challengers Bengaluru's Virat Kohli and Rasikh Salam (PTI Photo)

Go Beyond The Boundary with our YouTube channel.

Bombay Sport Exchange Ep 5: Shane Watson on how IPL gave him a lifeline & his tribute to Phil Hughes

NEW DELHI: A crucial IPL 2025 fixture between Royal Challengers Bengaluru (RCB) and Kolkata Knight Riders (KKR) was washed out due to relentless rain at the M. Chinnaswamy Stadium on Saturday, leaving both teams with one point each.While the outcome brought disappointment to fans and players alike, it had vastly different consequences for the two sides.Rain began around 6 PM and never let up, with varying intensity throughout the evening. Hopes of any play gradually diminished, and with not even the toss possible, officials officially called off the match at 10:24 PM IST.For RCB, the point proved valuable. With 17 points from 12 games, they now sit comfortably at the top of the table, ahead of Gujarat Titans (16 points).A win from either of their remaining two matches, against the eliminated Sunrisers Hyderabad on May 23 or the Lucknow Super Giants on May 27, will secure their place in the playoffs. With strong recent form and momentum on their side, the Bengaluru outfit looks primed for a deep run in the tournament.In contrast, the washout spelled the end of KKR's playoff hopes. The defending champions have struggled with inconsistency this season, and the one-point finish in Bengaluru leaves them stranded at 11 points from 13 matches.Even if they beat Sunrisers Hyderabad in their final league match, they can only reach 13 points — mathematically eliminating them from contention.KKR's early exit marks a disappointing campaign after entering the tournament as defending champions. Meanwhile, RCB’s journey continues to build momentum as they close in on a playoff spot with renewed confidence and growing fan support.For now, the rain has decided the fate of one team and left the other with everything to play for.","IPL fixture between Royal Challengers Bengaluru and Kolkata Knight Riders washed out due to relentless rain at the M. Chinnaswamy Stadium. Rain began around 6 PM and never let up, with varying intensity throughout the evening. With not even the toss possible, officials officially called off the match at 10:24 PM IST.","https://static.toiimg.com/thumb/msid-121239795,imgsize-178860,width-400,resizemode-4/Bengaluru-Royal-Challengers-Bengalurus-Virat-Kohli-and-Rasikh-Salam-during-a-p-.jpg"
Watch: White pigeons pay tribute to Virat Kohli as rain halts RCB vs KKR clash,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/watch-white-pigeons-pay-tribute-to-virat-kohli-as-rain-halts-rcb-vs-kkr-clash/articleshow/121238850.cms,"Virat Kohli (AP and Screengrab)

Go Beyond The Boundary with our YouTube channel.

Bombay Sport Exchange Ep 5: Shane Watson on how IPL gave him a lifeline & his tribute to Phil Hughes

NEW DELHI: At the M. Chinnaswamy Stadium in Bengaluru, a surreal moment unfolded amid the gloom of a rain-soaked evening. As grey clouds loomed and the fate of the IPL 2025 clash between Royal Challengers Bengaluru (RCB) and Kolkata Knight Riders (KKR) hung in balance, a flock of white pigeons soared above the ground, a quiet, almost poetic salute to Virat Kohli and his recently concluded red-ball career.For fans in the stands, it felt as if even nature had paused to honour the legacy of one of cricket’s greats.While the symbolic flight of the pigeons stirred emotion, the practical mood was tense. Persistent rain delayed the toss and threatened to wash out one of the most anticipated matches of the season.Watch:IPL officials posted updates on X, confirming the weather-related disruption: “The toss has been delayed due to rain in Bengaluru. Stay tuned for further updates.”The rules are clear: if rain continues past 8:45 PM IST, overs will begin to be reduced. The cut-off time for a five-over match to begin is 10:56 PM IST, leaving fans with hope that some cricket might still be possible if the skies clear.For RCB, currently second with 16 points, a win would guarantee a playoff spot and likely a top-two finish, a huge advantage in the knockout stage. Their recent run of four consecutive wins has made them serious title contenders.Meanwhile, KKR face a do-or-die scenario. With just 11 points, they must win both remaining games and rely on other results to sneak into the playoffs.In a stadium filled with tribute T-shirts and soaked fans chanting Kohli’s name, the rain may have stalled the match, but not the spirit of cricket or the celebration of a legend.","Royal Challengers Bengaluru (RCB) and Kolkata Knight Riders (KKR) clash in IPL 2025. Rain delayed the toss and threatened to wash out one of the most anticipated matches of the season. A flock of white pigeons soared above the ground, a quiet, almost poetic salute to Virat Kohli and his recently concluded red-ball career.","https://static.toiimg.com/thumb/msid-121238945,imgsize-20998,width-400,resizemode-4/Virat-Kohli-AP-and-Screengrab.jpg"
Viktor Gyokeres leads charge as Sporting Lisbon claim Primeira Liga title on tense final day,https://timesofindia.indiatimes.com/sports/football/news/viktor-gyokeres-leads-charge-as-sporting-lisbon-claim-primeira-liga-title-on-tense-final-day/articleshow/121242150.cms,"Image Source: Getty

Viktor Gyokeres caps stellar season with league-winning goal

“leader on and off the field”.

Benfica's draw hands the title to Sporting Lisbon

Sporting CP won their 20th Primeira Liga title in dramatic fashion on the last day of the Season 2024-25, beating Vitoria Guimaraes 2-0, while rivals Benfica were held 1-1 by Braga. Goals by Pedro Goncalves and Viktor Gyokeres secured the win, leaving Sporting two points clear of Benfica, for their second league title in four years. There were bright, exciting displays as Sporting produced the goods with relentless rhythm in the Jose Alvalade Stadium.Swedish forward Viktor Gyokeres added to an astonishing season with his 29th league goal in the final against Vitoria. His outstanding goal-scoring, however, not only inspired Sporting to triumph in the title but also saw him become valued as one of Europe’s top strikers and resulted in him attracting interest from several of the continent’s biggest clubs.Gyokeres is now the talisman of a team that has scored 43 goals in all competitions this term. The 25-year-old’s response in pressure situations has not gone unnoticed by boss Amorim, who described him as aBenfica went into the final round on equal points with Sporting, but had an inferior goal difference. A 1-1 draw against Braga, coupled with Sporting’s victory, left them two points off at the end of the season. Rodrigo Zalazar had offset a first-half penalty for Braga, and when Vangelis Pavlidis levelled, Benfica proved unable to find the winner they needed so desperately. The result wrapped up a disappointing season’s end for Roger Schmidt’s team, after they led the table for much of the early season.Also Read: Crystal Palace script history by winning FA Cup 2024-25 Sporting Lisbon now have the Taca de Portugal final on May 25 against Benfica, who they'll meet again in a bid to complete a domestic double. In Lisbon, fans are already toasting a campaign of resolve, attacking soccer and highlight-reel individual showings. Elsewhere around the league, Boavista and Farense were relegated, and the promoted club AVS will play Vizela in a playoff for a spot in next season’s top flight. This season's finale has only further burnished the reputation of Portuguese football, with Sporting's title win likely to echo across Europe.","Sporting Lisbon win 20th Primeira Liga title with 2-0 win over Vitoria Guimaraes. Goals by Pedro Goncalves and Viktor Gyokeres secured the win. Benfica held 1-1 by Braga, leaving them two points off at end of season.","https://static.toiimg.com/thumb/msid-121242140,imgsize-1003211,width-400,resizemode-4/Viktor-Gyokeres.jpg"
Pep Guardiola confronts Crystal Palace keeper Dean Henderson over red card controversy,https://timesofindia.indiatimes.com/sports/football/news/pep-guardiola-confronts-crystal-palace-keeper-dean-henderson-over-red-card-controversy/articleshow/121242068.cms,"Image Source: Getty

Pep Guardiola’s confrontation adds heat to a tense finish

""After the game I said to him, 'You got your 10 minutes like you wanted.'""

“nothing”

“It’s incredible, we had a feeling it would be our day today. We deserve this so much,”

Heroics from Dean Henderson seal Palace’s triumph

'Dean Henderson? ASK THE REFEREE!' 😡 | Pep Guardiola | Crystal Palace 1-0 Man City | FA Cup Final

“To be fair Haaland might have stepped up, I wasn’t sure which way to go, but Marmoush, I knew where he was going,”

“I lost my dad at the start of the season, but he was there every kick of the ball with me today. I dedicate this win to him.”

Football pundits weigh in on the red card debate

In a thrilling FA Cup final at Wembley, Crystal Palace beat Manchester City 1–0 and won the greatest trophy in their 164-year club history. Although the win was ground-breaking for Crystal Palace, the game ended on a bitter note when Manchester City manager Pep Guardiola had a row with goalkeeper Dean Henderson over a contentious first-half handball decision, which might have turned into a red card.The flash point came about when Dean Henderson appeared to handle the ball outside his 18-yard box. Manchester City players made appeals to the referee, however, VAR decided that the incident did not meet the sending-off criteria and did not prevent a clear goal-scoring opportunity. Guardiola was furious and faced off against Henderson after the final whistle.Dean Henderson later revealed his exchange with the Manchester City boss, telling BBC Sport,Guardiola, for his part, claimed that he saidin response.The Palace shot-stopper, however, remained focused on the result's significance.Henderson told BBC Sport after the end of the match.Amid all the happenings on the pitch, fans should not overlook an outstanding performance by Henderson which itself played a significant part in Palace’s historic victory. The keeper kept out six efforts in all, including a superb penalty stop from Omar Marmoush shortly after the handball incident, 10 minutes from the end of the first half.Henderson explained his confidence in his post-match interview with BBC Sport.In a deeply emotional moment, he dedicated the win to his late father:The VAR decision not to give Dean Henderson a red card was described as ""absolutely perfect"" by TV pundits. Former England internationals, including Wayne Rooney and Ian Wright, were among those branding the decision “pathetic” and arguing that the goalkeeper should have seen red for denying a goal-scoring opportunity.Also Read: Crystal Palace - that inspired AFC Richmond from Ted Lasso - wins its major trophy Pep Guardiola’s frustration was to be seen at Wembley. However, it was Crystal Palace who paraded beneath the lights, winning not only one FA Cup but a place in the 2025-26 Europa League, something they had never done before.","Crystal Palace beat Manchester City 1-0 in the FA Cup final at Wembley. The game ended on a bitter note when Manchester City manager Pep Guardiola had a row with goalkeeper Dean Henderson over a contentious first-half handball decision. The flash point came about when Dean Henderson appeared to handle the ball outside his 18-yard box. Manchester City players made appeals to the referee, however, VAR decided that the incident did not meet the sending-off criteria.","https://static.toiimg.com/thumb/msid-121242062,imgsize-1348420,width-400,resizemode-4/Pep-Guardiola-vs-Henderson.jpg"
Who is Barcelona star Lamine Yamal’s girlfriend? A look at his rumored partner Alex Padilla,https://timesofindia.indiatimes.com/sports/football/news/who-is-barcelona-star-lamine-yamals-girlfriend-a-look-at-his-rumored-partner-alex-padilla/articleshow/121237504.cms,"Image Source: Getty

The rise and fall of Lamine Yamal and Alex Padilla's relationship

Reconciliation rumors and the current status of Lamine Yamal and Alex Padilla

Barcelona wonder-kid Lamine Yamal has been hitting the headlines not just for his football skills but also his personal life, notably his girlfriend TikTok star Alex Padilla . Their whirlwind romance has played out in the spotlight, from cosy kissing snaps to a dramatic split, only for rumours to subsequently emerge that they were back on.Lamine Yamal and Alex Padilla became known with Spain’s win over England in the Euro 2024 Final. Padilla went to the field to be with Yamal to celebrate his Young Player of the Tournament award, and the pair quickly became internet sensations cavorting in a series of affectionate routines. Their relationship appeared to be going strong as they jetted to various exotic locations, including Milan and Greece, posting their travel activities on the popular video app.However, their relationship hit a rough patch after a TikTok video went viral that seemed to show Padilla sitting on another man’s lap during a live stream. The videos also set off rumors of cheating, prompting Yamal to unfollow Padilla on Instagram. Padilla later explained that she was not sitting on anybody’s lap, but rather, she was sitting on a stool.Following the incident, Padilla experienced a significant drop in her social media following, losing over 100,000 followers on TikTok. She also deactivated her Instagram account amid the backlash.Reconciliation rumours began in December 2024 when Yamal and Padilla were photographed together in Dubai. The couple has been to attractions such as Nusret’s restaurant and Ferrari World together, as well as the Globe Soccer Awards, sparking rumors of a reconciliation.As of now, no one has publicly confirmed the status of Yamal and Padilla's relationship. Although their cordial meetings in Dubai hint at a potential reconciliation, the two have kept their personal lives private. Supporters continue to watch with a careful eye, but in the absence of any kind of official word, the extent of their relationship can only be surmised.Also Read: Can Lamine Yamal win Ballon d’Or after Barcelona’s LaLiga triumph? Lamine Yamal, meanwhile, is making the most of his emerging football career and showing the type of strength and poise that belies his age. How he has managed to move past those setbacks personally while developing into an outstanding professional player has only made him even more popular with fans and cemented his reputation as a rising star in football.","Lamine Yamal and Alex Padilla became known with Spain’s win over England in the Euro 2024 Final. Padilla went to the field to be with Yamal to celebrate his Young Player of the Tournament award. Their relationship appeared to be going strong as they jetted to various exotic locations, including Milan and Greece.","https://static.toiimg.com/thumb/msid-121237529,imgsize-911538,width-400,resizemode-4/Lamine-Yamal.jpg"
"First trophy in 120 years! Crystal Palace create history, stun Manchester City to win maiden FA Cup title",https://timesofindia.indiatimes.com/sports/football/top-stories/first-trophy-in-120-years-crystal-palace-create-history-stun-manchester-city-to-win-maiden-fa-cup-title/articleshow/121240374.cms,"Crustal Palace players celebrate after winning the FA Cup final against Manchester City. (AP Photo)

Go Beyond The Boundary with our YouTube channel.

Melbourne: Australian Open, MCG, Australian GP and lots more

Crystal Palace etched their name into English football history with a stunning 1-0 win over Manchester City in the FA Cup final on Saturday, claiming their first major trophy in 120 years. Eberechi Eze’s exquisite 16th-minute volley proved decisive at Wembley, as the Eagles completed one of the most memorable cup upsets in recent times.While Eze’s clinical finish was the crowning moment of a remarkable personal journey — having been rejected by several London clubs in his youth — it was goalkeeper Dean Henderson who emerged as the true hero for Palace. The shot-stopper delivered a series of extraordinary saves, including a crucial penalty stop from Omar Marmoush late in the first half, ensuring City were left trophyless in a season for the first time since 2016-17.City, who had already surrendered their Premier League and Champions League ambitions, saw their miserable campaign hit a new low as Palace tactically outclassed them. Manager Oliver Glasner’s deep defensive setup and lightning counterattacks proved too much for Pep Guardiola’s experimental, holding-midfielder-less lineup.Guardiola’s gamble to overload his side with attacking players backfired spectacularly, with Palace punishing their lack of balance during a rapid break that led to Eze’s goal. The move was started by Jean-Philippe Mateta’s hold-up play and finished by Eze, who met Daniel Munoz’s inch-perfect cross with a sublime volley.City’s frustration boiled over when Henderson avoided a red card for a handball outside the area after rushing to challenge Erling Haaland — a decision upheld by VAR, much to Guardiola’s dismay. Minutes later, Marmoush missed from the spot, a blow from which City never recovered.Palace defended resolutely in the second half, with Henderson again denying Jeremy Doku and Claudio Echeverri in the dying moments to secure a famous win and a place in next season’s Europa League.For Palace, it was third time lucky after losing FA Cup finals in 1990 and 2016 — and a moment of glory fans will cherish forever. For City, it was a sobering afternoon that raised serious questions about their direction under Guardiola after a rare season without silverware.",Crystal Palace beat Manchester City 1-0 in the FA Cup final at Wembley. Eberechi Eze scored the only goal of the game with a 16th-minute volley. Dean Henderson was the hero for the Eagles with a series of saves.,"https://static.toiimg.com/thumb/msid-121240418,imgsize-169356,width-400,resizemode-4/FA-Cup.jpg"
Crystal Palace script history by winning FA Cup 2024-25,https://timesofindia.indiatimes.com/sports/football/news/crystal-palace-script-history-by-winning-fa-cup-2024-25/articleshow/121240100.cms,"Image Source: EmiratesFACup/X

Eberechi Eze's early strike and Henderson's heroics seal the win

Oliver Glasner's tactical masterclass leads Crystal Palace to glory

Crystal Palace secured their first major silverware in style at Wembley Stadium on May 17, 2025, surprising Manchester City with a 1-0 FA Cup final victory. Eberechi Eze struck the all-important goal in the 16th minute as the Eagles escaped empty-handed while the champions dominated possession in a game that showcased Palace’s resilience and game-plan discipline.The game’s only goal did come early, with Eberechi Eze volleying home a cross from Daniel Muñoz after a quick counterattack prompted by Jean-Philippe Mateta’s hold-up work in the buildup. This early goal established the defensive context for Crystal Palace.And imperious as City were, there was little they could do to get beyond Crystal Palace's shape. Their best chance arrived when they were given a penalty, but Omar Marmoush's penalty was saved by goalkeeper Dean Henderson , making the right guess at the right time with a massive block. It was more shock for the City fans because it was Erling Haaland who was the designated penalty taker, but Marmoush took it instead.Dean Henderson did find himself in trouble when he handled the ball outside his penalty area to prevent a potential goal. The referee waved away protests at his decision not to show a red card, so Henderson remained on the field and continued his masterfully destructive work.Managed by Oliver Glasner, who had taken over in February 2024, Palace implemented a game plan that nullified City’s threats in attack. Glasner’s focus on defensive organisation and quick counter-attacks paid off, and one of Europe’s most powerful attacks was kept out.The result, being a first-ever FA Cup win for Crystal Palace, does seem to be a historic moment for the club, even though they'd been to two finals before. It not only ended their 120-year wait for a major trophy but FA Cup trophy. It also confirmed them as a formidable force in English football.Also Read: Pep Guardiola voices frustration over tight schedule before FA Cup fina As the whistle for the end of the game went, from the Crystal Palace end, the crowd went wild, those who had patiently waited since we were the underdogs, to witnessing us become the winners of the FA Cup. And it will go down as a triumph of strategy, individual excellence, and collective spirit.","Crystal Palace beat Manchester City 1-0 in the FA Cup final on May 17, 2025. Eberechi Eze scored the only goal of the game in the 16th minute. Goalkeeper Dean Henderson saved a penalty from Omar Marmoush.","https://static.toiimg.com/thumb/msid-121240097,imgsize-1577684,width-400,resizemode-4/Crystal-Palace.jpg"
Jeremie Frimpong set to join Arne Slot's Liverpool from Bayer Leverkusen,https://timesofindia.indiatimes.com/sports/football/news/jeremie-frimpong-set-to-join-arne-slots-liverpool-from-bayer-leverkusen/articleshow/121239606.cms,"Image Source: Getty

Jeremie Frimpong’s move to Liverpool confirmed

Replacing Trent Alexander-Arnold with a new star

Liverpool fans are going wild as they're about to sign Jeremie Frimpong , the speedy right back from Bayer Leverkusen . With Trent Alexander-Arnold set to leave the club, Frimpong will be the new addition. Coach Arne Slot says he'll boost the team, and the deal is done. The young Dutchman will bring loads of energy to Anfield.Liverpool has made a smart move by agreeing to bring Jeremie Frimpong from Bayer Leverkusen, and fans are thrilled. The club has a verbal deal to sign the Dutch right-back, who has been amazing in Germany. Coach Arne Slot thinks Frimpong is perfect for his team, and Liverpool will pay a special fee to make the transfer happen easily. Frimpong's speed and attacking skills fit Liverpool's quick and fun playing style.Since he was in Manchester City's youth team, he counts as a homegrown player for UEFA rules, which is excellent for the club. This signing will help Liverpool's defense and attack as they try to keep winning in the Premier League . Fans are excited and can't wait to see Frimpong play with Liverpool's other stars. His arrival is a big step for the team as they plan for a great season.Trent Alexander-Arnold's departure for Real Madrid has saddened Liverpool fans, but Jeremie Frimpong's arrival gives them hope. Liverpool moved quickly to sign the young right-back, showing they plan well to stay strong. Frimpong's expansive style will also bring even more ingenuity to the defense. They will join fellow Dutchmen Van Dijk, Gravenberch, and Gakpo and have the chance to bond well with them from the very start.Also Read: Liverpool eye Jeremie Frimpong as potential replacement for Trent Alexander-Arnold It is difficult to replace someone like Alexander-Arnold, but Frimpong's qualities certainly make him the one to consider. Frimpong's energy will be vital with a busy season, including maybe the Club World Cup. Fans are chatting excitedly online about what he can do at Anfield. Everyone's curious how he handles the Premier League's fast games.","Jeremie Frimpong is on his way to Liverpool from Bayer Leverkusen. The Dutch right-back will replace Trent Alexander-Arnold at Anfield. Liverpool will pay a special fee to make the transfer happen easily. Coach Arne Slot says he'll boost the team, and the deal is done.","https://static.toiimg.com/thumb/msid-121239601,imgsize-1052518,width-400,resizemode-4/Jeremie-Frimpong.jpg"
