Article Title,Article Link,Article Text,Article Summary,Article Image
‘Video Hillary Clinton doesn’t want you to see’: Donald Trump shares clip alleging mysterious deaths of Clinton critics,https://timesofindia.indiatimes.com/world/us/video-hillary-clinton-doesnt-want-you-to-see-donald-trump-shares-clip-alleging-mysterious-deaths-of-clinton-critics/articleshow/121240230.cms,"Donald Trump has escalated his feud with Hillary Clinton by sharing a controversial video on Truth Social, implying a connection between Clinton and the deaths of several individuals who opposed her. The video features figures like John F. Kennedy Jr. and Vince Foster, suggesting their deaths were suspiciously convenient for Clinton.

Among those featured in the video were:

John F. Kennedy Jr : The son of President John F. Kennedy died in a 1999 plane crash near Martha’s Vineyard. The video suggests, without evidence, that his death was convenient for Clinton, who was preparing to enter New York politics at the time, a race JFK Jr. was rumoured to consider entering.

: The son of President John F. Kennedy died in a 1999 plane crash near Martha’s Vineyard. The video suggests, without evidence, that his death was convenient for Clinton, who was preparing to enter New York politics at the time, a race JFK Jr. was rumoured to consider entering. Mary Mahoney : A former White House intern during the Clinton administration, she was shot dead in 1997 at a Starbucks in Georgetown. The triple murder was brutal, with no money taken, fuelling conspiracy theories. She was reportedly set to speak out about alleged misconduct within the White House.

: A former White House intern during the Clinton administration, she was shot dead in 1997 at a Starbucks in Georgetown. The triple murder was brutal, with no money taken, fuelling conspiracy theories. She was reportedly set to speak out about alleged misconduct within the White House. Vince Foster : A deputy White House counsel during Bill Clinton’s presidency and a longtime friend of Hillary Clinton, Foster was found dead in Virginia in 1993. His death was ruled a suicide, but conspiracy theories have persisted for decades, despite multiple investigations confirming the cause.

: A deputy White House counsel during Bill Clinton’s presidency and a longtime friend of Hillary Clinton, Foster was found dead in Virginia in 1993. His death was ruled a suicide, but conspiracy theories have persisted for decades, despite multiple investigations confirming the cause. James McDougal : A former Clinton business associate, McDougal was involved in the Whitewater real estate scandal. He died of a heart attack in solitary confinement in 1998 while serving a prison sentence. The video hints at foul play due to his cooperation with investigators.

: A former Clinton business associate, McDougal was involved in the Whitewater real estate scandal. He died of a heart attack in solitary confinement in 1998 while serving a prison sentence. The video hints at foul play due to his cooperation with investigators. Walter Scheib : The former White House executive chef who served under both Clinton and George W. Bush, Scheib’s body was found in a New Mexico river in 2015 after he went missing while hiking. Though ruled an accidental drowning, his inclusion in the video stoked online suspicions.

: The former White House executive chef who served under both Clinton and George W. Bush, Scheib’s body was found in a New Mexico river in 2015 after he went missing while hiking. Though ruled an accidental drowning, his inclusion in the video stoked online suspicions. Shawn Lucas: A process server and lead attorney in a 2016 lawsuit against the Democratic National Committee alleging bias against Bernie Sanders. He died suddenly of a mix of drugs, but his death, just weeks after serving the lawsuit, triggered widespread speculation.





US President Donald Trump has reignited his long-running feud with Hillary Clinton by sharing a controversial video, as if defeating her in the 2016 election was not enough for the Republican leader.The clip shared suggests that several people who opposed or questioned the Clintons ended up dead.In a post on his social media platform Truth Social, Trump uploaded a video compilation titled “The video Hillary Clinton does not want you to see.” The video implies that numerous figures who were considered hostile, critical, or potentially threatening to Hillary Clinton or her family died under suspicious circumstances.The video doesn’t directly blame Hillary Clinton, but its message is clear and has stirred up conspiracy talk on social media again.Right-wing commentator Laura Loomer reacted to the video on X, saying, “Trump took a blow torch to Hillary Clinton.” She added, “Isn’t it weird how so many people who surround the Clintons have been found dead, been murdered or died from ‘suicide’?”The claims made in the video remain unverified and widely dismissed by mainstream sources as a conspiracy theory.","Donald Trump has shared a video on his social media platform Truth Social. The video suggests that several people who opposed or questioned the Clintons ended up dead. It features figures like John F. Kennedy Jr. and Vince Foster, suggesting their deaths were suspiciously convenient for Clinton.","https://static.toiimg.com/thumb/msid-121240230,imgsize-917224,width-400,resizemode-4/121240230.jpg"
Obama's daughter accused of copying indie creator's short film: 'I was disappointed and hurt',https://timesofindia.indiatimes.com/world/us/obamas-daughter-accused-of-copying-indie-creators-short-film-i-was-disappointed-and-hurt/articleshow/121241208.cms,"An indie creator accused Malia Obama of stealing her work for a big brand commercial that Malia recently made.

Who is Malia Obama?







Indie filmmaker Natalie Jasmine Harris has accused former president Barack Obama's daughter Malia of copying her short film Grace in her Nike advertisement. Harris said she met Malia at Sundance in 2024 when her 'Grace' and Malia Obama's 'The Heart' were both in competition. Harris made a post on X earlier this month about the shocking similaries and the exact scene which she felt was copied from her film.Harris told Business Insider that two people playing pat-a-cake was the scene that was similar and to this accusation many people told her that she didn't invent pat-a-cake. ""And that's very true. But it's not about the game. It's about the cinematic tools used to depict it,"" Harris said.""Initially, I was disappointed and hurt — not just for myself but for my entire team. I sent the commercial to friends who had the same reaction I did. One put together a shot-by-shot photo comparison,"" she said.""My cinematographer, Tehillah De Castro, noted a lot of similarities from a technical perspective, from the camera angles to the shots to the framing composition and the color palette.""""It speaks to a larger issue of brands not supporting independent artists and opting for folks who already have name recognition, which doesn't breed innovative films or original storytelling. If they wanted these shots that were similar to my shots, why not hire me to direct?""'I was hesitant since it involves former president's daughter'Harris said she would like some acknowledgement from Nike or Malia Obama.""I was initially hesitant to speak out, since it involves a former president's daughter and a beloved brand like Nike...But I've poured too much into my work to just sit by and watch,"" she said.Barack and Michelle's eldest daughter Malia Obama is a writer, director. In 2021, Malia graduated from Harvard with a Bachelor of Arts degree in History. But film was her key interest and she many prestigious internships. In 2014 she was a production assistant on the set of “Extant” and even worked in the writer’s room for HBO’s “Girls” in 2015.In 2017, Malia had a quick stint at The Weinstein Company in 2017. By the time, she ended college, she was fully working in the entertainment industry, In 2023, she doubted as a writer on Donald Glover’s viral Amazon Prime Video limited series “Swarm"". In 2024, Malia chose to stop using her last name to come out of her parents' shadow and refeashjioned her name as Malia Ann.",Indie filmmaker Natalie Jasmine Harris has accused former president Barack Obama's daughter Malia of copying her short film Grace in her Nike advertisement. Harris said she met Malia at Sundance in 2024 when her 'Grace' and Malia Obama's 'The Heart' were both in competition.,"https://static.toiimg.com/thumb/msid-121241243,imgsize-33886,width-400,resizemode-4/121241243.jpg"
Pedro Pascal slams Donald Trump at Cannes: 'I'm an immigrant. We fled dictatorship',https://timesofindia.indiatimes.com/world/us/pedro-pascal-slams-donald-trump-at-cannes-im-an-immigrant-we-fled-dictatorship/articleshow/121240592.cms,"Pedro Pascal drops an 'F' bomb on Donald Trump administration, says he was also an immigrant.





The Last of Us actor Pedro Pascal dropped the F bomb on Donald Trump at a press conference at the Cannes Film Festival as he he said, ""F**k the people that try to make you scared. And fight back. And don't let them win."" On a question on immigration and the ongoing deportation under the Donald Trump administration, the Game of Thrones actor said it's very scary for him to speak on issues like this.“I want people to be safe and to be protected, and I want very much to live on the right [side] of history,"" he said.“I’m an immigrant”, said Pascal, whose parents fled Pinochet-led Chile when he was nine months old. “We fled a dictatorship, and I was privileged enough to grow up in the US, after asylum in Denmark, and if it weren’t for that, I don’t know what would have happened to us. And so I stand by those needing protection, always.”Asked whether the cast were concerned about reentering the US after making a film (Eddington) with a strong political message, Pascal replied: “Fear is the way they win. So, keep telling the stories. Keep expressing yourself and keep fighting to be who you are.""Last month, Barack Obama-appointed District Judge Indira Talwani in Massachusetts temporarily blocked Homeland Security Secretary Kristi Noem’s order, which would have ended legal status for more than 530,000 people admitted to the program within weeks.The judge’s order maintained temporarily legal status for roughly 110,300 Cubans, 210,000 Haitians, 93,100 Nicaraguans, and 117,300 Venezuelans.Trump is separately calling on the Supreme Court to let the administration end temporary legal status for roughly 600,000 Venezuelans, after a federal judge warned that Noem’s attempts to cut humanitarian protections for fleeing immigrants will “inflict irreparable harm on hundreds of thousands of persons whose lives, families, and livelihoods will be severely disrupted, cost the United States billions in economic activity, and injure public health and safety in communities throughout the United States”.","The Last of Us actor Pedro Pascal spoke at the Cannes Film Festival. He said, ""F**k the people that try to make you scared. And fight back. And don't let them win"" Pascal's parents fled Pinochet-led Chile when he was nine months old.","https://static.toiimg.com/thumb/msid-121240582,imgsize-34852,width-400,resizemode-4/121240582.jpg"
"After India’s move, Pakistan likely to launch its own diplomatic outreach",https://timesofindia.indiatimes.com/world/pakistan/after-indias-move-pakistan-launches-its-own-diplomatic-outreach/articleshow/121244221.cms,"



NEW DELHI: Pakistan late Saturday revealed that it too would launch a diplomatic campaign led by foreign minister Bilawal Bhutto-Zardari to present its narrative to the world. This comes after India announced it would dispatch seven all-party delegations to key capitals to brief global leaders on Operation Sindoor and its counter-terrorism efforts “I was contacted earlier today by Prime Minister Shehbaz Sharif, who requested that I lead a delegation to present Pakistan's case for peace on the international stage. I am honoured to accept this responsibility and remain committed to serving Pakistan in these challenging times,” Bhutto-Zardari wrote in a Facebook post on Saturday.However, there was no official confirmation of the campaign from the Pakistan government.The announcement follows India’s decision to send seven all-party delegations to key global capitals to brief foreign governments on its precision military strikes under Operation Sindoor. Launched on May 7 in response to the April 22 Pahalgam terror attack, the operation targeted nine terror camps in Pakistan and Pakistan-occupied Kashmir. Over 100 terrorists affiliated with groups like Jaish-e-Mohammed Lashkar-e-Taiba , and Hizbul Mujahideen were reportedly killed.Following the strikes, Pakistan retaliated with cross-border shelling and attempted drone incursions. In response, India launched secondary strikes targeting Pakistani military infrastructure, including radar systems and communication nodes.To consolidate international backing, union minister Kiren Rijiju announced that delegations led by prominent leaders such as Shashi Tharoor, Ravi Shankar Prasad, Sanjay Kumar Jha, Baijayant Panda, Kanimozhi Karunanidhi, Supriya Sule, and Shrikant Eknath Shinde will visit UN Security Council member states and strategic allies.“In moments that matter most, Bharat stands united. Seven All-Party Delegations will soon visit key partner nations, carrying our shared message of zero tolerance to terrorism . A powerful reflection of national unity above politics, beyond differences,” Rijiju wrote on X.Meanwhile, external affairs minister S Jaishankar reaffirmed that any future dialogue with Pakistan would focus solely on terrorism. Regarding Kashmir, he reiterated that the only discussion point is the retrieval of areas under Pakistan’s illegal occupation.",Pakistan to launch diplomatic campaign led by foreign minister Bilawal Bhutto- Zardari. This comes after India announced it would dispatch seven all-party delegations to key capitals to brief global leaders on Operation Sindoor and its counter-terrorism efforts.,"https://static.toiimg.com/thumb/msid-121244220,width-400,resizemode-4/121244220.jpg"
"After Balochistan, freedom calls grow in Sindh as protesters slam Pakistan’s human rights violations",https://timesofindia.indiatimes.com/world/pakistan/after-balochistan-freedom-calls-grow-in-sindh-as-protesters-slam-pakistans-human-rights-violations/articleshow/121236002.cms,"ANI photo

Human rights violations in Sindh





Jeay Sindh Freedom Movement ( JSFM ), a political group advocating for Sindhu Desh, staged a peaceful sit-in protest on a highway in Pakistan on Friday, demanding the release of missing and jailed Sindhi nationalists. With traffic halted and slogans echoing through the air, the group sought global attention to enforced disappearances , illegal detentions, and human rights abuses in Sindh and Balochistan.JSFM leaders, including chairman Sohail Abro, Zubair Sindhi, and Amar Azadi, called for the immediate release of Zahid Channa, Sajad Channa, Adnan Baloch, Badshah Baloch, Rafiqat Manghanhar, and Shahid Soomro. They also demanded that false charges against them be withdrawn and that all forcibly arrested persons be freed.""This peaceful sit-in serves as a protest against the unlawful arrests of our nationalist activists, the abuses occurring in jails, and the enforced disappearances. Our effort is peaceful and democratic, and we will persist until our people are free,"" the collective statement read.The protestors warned the Hyderabad Jail authorities against further mistreatment of detainees and threatened to block the prison’s main gate if abuse continued.They also called out to international organisations like the UN, Amnesty International, and Human Rights Watch, urging intervention and global condemnation of Pakistan's rights violations.A 2022 US State Department report, had pointed out widespread cases of extrajudicial killings and the recovery of mutilated bodies across Sindh.In 2024, Abro had also appealed for help in the case of Priya Kumari, a missing Hindu girl, stressing rising cases of forced conversions and marriages to Muslim men.Sindhis have been historically struggling for identity and autonomy. They accuse the Pakistani state of erasing local culture through systemic oppression—citing Urdu imposition, the ‘One unit’ policy, and historic land grabs like the removal of Karachi from Sindh.Meanwhile, in related developments, Balochistan declared independence from Pakistan this week. On social media, hashtags like #RepublicOfBalochistan trended, with users sharing proposed flags and maps.","Jeay Sindh Freedom Movement (JSFM) staged a peaceful sit-in protest on a highway in Pakistan on Friday, demanding the release of missing and jailed Sindhi nationalists. The group sought global attention to enforced disappearances, illegal detentions, and human rights abuses in Sindh and Balochistan.","https://static.toiimg.com/thumb/msid-121236132,imgsize-50366,width-400,resizemode-4/121236132.jpg"
AWACS Aircraft: Pakistan’s ex-air marshal Masood Akhtar admits AWACS aircraft damaged in Operation Sindoor,https://timesofindia.indiatimes.com/world/pakistan/on-camera-confession-pakistans-ex-air-marshal-admits-awacs-damaged-in-operation-sindoor/articleshow/121211842.cms,"Pakistan’s ex-air marshal (image from X) admits AWACS damaged during hit at Bholari Air Base ( image from private satellite company Maxar, shared by ANI)





NEW DELHI: Pakistan’s retired Air Marshal Masood Akhtar publicly admitted on camera that the country's vital Airborne Warning and Control System (AWACS) aircraft sustaine damage during India’s recent precision strikes under Operation Sindoor “They [Indian forces] fired four back-to-back BrahMos missiles—surface-to-surface or air-to-surface, I’m not sure,” Akhtar said in a TV interview that later went viral on social media. “Our pilots rushed to secure the aircraft, but the missiles kept coming. Unfortunately, the fourth one hit the hangar at Bholari airbase, where one of our AWACS was standing. It was damaged.”The video, posted by conflict-tracking platform Frontal Force on X, comes after Indian Air Marshal AK Bharti confirmed that 11 Pakistani air bases were hit in under three hours. ""A decision was taken to strike where it would hurt,"" he explained, describing how Indian military executed a precise, synchronised and measured attack on crucial Pakistani defence installations, adding, ""Aggression will not be tolerated. ""India launched the strikes on the night of May 9–10 in retaliation for the April 22 Pahalgam terror attack. Operation Sindoor saw Indian forces carry out precision strikes on military installations deep inside Pakistani territory, including at Chaklala, Rafiq, and Rahim Yar Khan, subsequently attacking Sargodha, Bhulari, and Jacobabad. , targeting radar sites, command centres, and ammunition depots.While Pakistan’s military has sought to downplay the extent of the damage, Akhtar’s candid on-camera statement now stands in stark contrast to the official narrative.",Pakistan’s retired Air Marshal Masood Akhtar publicly admitted on camera that the country's vital Airborne Warning and Control System (AWACS) aircraft sustaine damage during India's recent precision strikes. Operation Sindoor saw Indian forces carry out precision strikes on military installations deep inside Pakistani territory.,"https://static.toiimg.com/thumb/msid-121212015,imgsize-1266088,width-400,resizemode-4/121212015.jpg"
"Pakistan deputy PM Ishaq Dar cites fake news to laud PAF, gets fact-checked at home",https://timesofindia.indiatimes.com/world/pakistan/pakistan-deputy-pm-ishaq-dar-cites-fake-news-to-laud-paf-gets-fact-checked-at-home/articleshow/121203210.cms,"Pakistan deputy PM Ishaq Dar cites fake news to laud PAF, gets fact-checked at home





Pakistan's deputy prime minister and foreign minister Ishaq Dar faced embarrassment when his own country's newspaper fact-checked and debunked his false claim about the Pakistan Air Force in the Senate.During his Senate address, Dar quoted what he claimed was a report from the UK-based The Daily Telegraph , stating ""Pakistan Air Force is the undisputed king of the skies."" The statement, which went viral on social media, was quickly proven to be based on fake news Pakistan's newspaper, The Dawn , through its iVerify Pakistan team, investigated the claim and found it to be false. The team discovered discrepancies in the viral image that had been circulating on social media since May 10, allegedly showing The Daily Telegraph's front page. The Dawn confirmed that no such article was ever published by the British newspaper.BJP IT cell head Amit Malviya criticised Dar's statement, calling it a ""blatant attempt to save face"" and highlighting how Pakistan's propaganda was ""quickly falling apart, exposing a web of lies and desperation.""""Pakistan’s propaganda is quickly falling apart, exposing a web of lies and desperation. In a blatant attempt to save face, Deputy Prime Minister Ishaq Dar misled the country’s Senate by claiming that The Telegraph had declared the Pakistan Air Force as the “Undisputed King of the Skies.” The claim was so outrageous that even Dawn, Pakistan’s own leading newspaper, felt compelled to fact-check and debunk it,"" Malviya said in a post on X.This comes in the backdrop of heightened tensions between India and Pakistan following the Pahalgam attack that claimed lives of 26. India had responded with Operation Sindoor on May 7, targeting nine terror sites in Pakistan and Pakistan-occupied Jammu and Kashmir, eliminating over 100 terrorists from groups like Jaish-e-Mohammed, Lashkar-e-Taiba, and Hizbul Mujahideen.Pakistan's subsequent retaliation included crossborder shelling and attempted drone attacks, prompting India to launch coordinated strikes on Pakistani radar infrastructure, communication centers, and airfields. Both nations have now reached a ceasefire understanding.","Pakistan's deputy prime minister and foreign minister Ishaq Dar faced embarrassment when his own country's newspaper fact-checked and debunked his false claim. Dar quoted what he claimed was a report from the UK-based The Daily Telegraph, stating ""Pakistan Air Force is the undisputed king of the skies"" The statement, which went viral on social media, was quickly proven to be based on fake news.","https://static.toiimg.com/thumb/msid-121203455,imgsize-1020735,width-400,resizemode-4/121203455.jpg"
Pakistan envoy honeytrapped in Bangladesh? Sudden exit after viral videos sparks row,https://timesofindia.indiatimes.com/world/pakistan/pakistan-envoy-honeytrapped-in-bangladesh-sudden-exit-after-viral-videos-sparks-row/articleshow/121164452.cms,"



Pakistan’s high commissioner to Bangladesh, Syed Ahmed Maroof , has abruptly gone on leave after videos of his alleged honeytrap surfaced online, according to Bangladeshi daily Prothom Alo.Maroof left Dhaka on the morning of 11 May, travelling to Islamabad via Dubai. That same day, the Pakistan high commission in Dhaka formally notified Bangladesh’s ministry of foreign affairs of his departure, a senior ministry official told Prothom Alo on Tuesday.Diplomatic sources in Dhaka suggest that Maroof’s recall may be linked to controversy surrounding a personal visit to Cox’s Bazar during the recent India-Pakistan conflict, and his alleged association with a female Bangladeshi government official, Daily Sun reported.Under diplomatic protocol, when an ambassador takes leave, the host country’s foreign ministry is informed of the duration and who will assume responsibilities in the interim. While the Pakistan high commission confirmed that deputy high commissioner Muhammad Asif will serve as acting high commissioner, no timeframe for Maroof’s leave was provided in official communication, Prothom Alo noted.Maroof had played a high-profile role in Dhaka and Islamabad ties, particularly following the ousting of Prime Minister Sheikh Hasina’s government on 5 August 2024, in the wake of a student-led uprising.Rumours of the scandal escalated after photos and alleged intimate videos surfaced online, showing Maroof with a Bangladeshi woman. This also led to speculation that the envoy had been honey-trapped.","Pakistan’s high commissioner to Bangladesh, Syed Ahmed Maroof, has abruptly gone on leave after videos of his alleged honeytrap surfaced online. Maroof left Dhaka on the morning of 11 May, travelling to Islamabad via Dubai. The Pakistan high commission confirmed that deputy high commissioner Muhammad Asif will serve as acting high commissioner.","https://static.toiimg.com/thumb/msid-121164481,imgsize-1421924,width-400,resizemode-4/121164481.jpg"
"Pakistan's game: Harbour terrorists, stage captures & gain favours from US",https://timesofindia.indiatimes.com/world/pakistan/pakistans-game-harbour-terrorists-stage-captures-gain-favours-from-us/articleshow/121147957.cms,"Representative image





NEW DELHI: Early in March, the US arrested in Afghanistan an ISIS-K operative involved in the 2021 Abbey Gate bombing that killed 13 Marines. President Donald Trump was quick to thank Pakistan for its help in nabbing the high-value fugitive from the Pak-Afghan border. ""I want to thank the government of Pakistan for helping arrest this monster,"" he told US Congress.But what was brushed under the carpet was an open secret in intelligence circles: The operative, Sharifullah, had been in Pakistan spy agency ISI's custody for over a year. ISI ran multiple operations using his network and ultimately handed him over to the CIA at the right time - when the regime changed in Washington.This was not the first instance of Pakistan trying to please the US by handing over terrorists that it had been using to achieve its own goals. ISI had played the same trick in 2010 when it 'suddenly discovered' Taliban military commander Mullah Abdul Ghani Baradar and handed him over to CIA.The case of Osama bin Laden and his courier, Abu Ahmed al-Kuwaiti, further exposed the duplicity of Pakistan and its military-industrial complex. Pakistani intelligence agencies had claimed they had no knowledge of Osama's presence in Abbottabad despite the compound where he was staying being just about a kilometre away from the Pakistan Military Academy.The Americans, it appears, didn't believe the Pakistanis and kept on hunting for the 9/11 plotter.But while his capture and killing vindicated the US's lack of trust in Islamabad, American leaders continued to allow themselves to be baited by the Pakistanis. Trump, who considers himself to be the greatest deal maker, seems to be the latest victim of Pakistan's dual game, feeling beholden to the favour that ISI did by offering Sharifullah as a trophy.Sharifullah and Osama are not standalone cases. In 2002, a bombing at nightclubs in Bali had left over 200 people dead, including several Americans. The prime suspect was Umar Patek, a suspected member of the militant group Jemaah Islamiyah. The US had announced a $1 million bounty on him.On January 25, 2011, Patek was dramatically captured by Pakistani officials in Abbottabad and handed over to the US, which then passed him on to Indonesia as a gesture which ""demonstrated the international cooperation between the US and Indonesia in addressing terrorism"". Pakistan had similarly arrested Osama's man Friday Abu Zubaydah in Faisalabad six months after the 9/11 attacks. He was swiftly transferred to CIA custody.These capture-extraditions, though seen as attempts by Pakistan to demonstrate its commitment to counter-terrorism, have actually been selective and strategic, aimed at appeasing the US rather than genuinely combating terrorism, a senior officer said.","US arrested in Afghanistan an ISIS-K operative involved in the 2021 Abbey Gate bombing that killed 13 Marines. President Donald Trump was quick to thank Pakistan for its help in nabbing the high-value fugitive. The operative, Sharifullah, had been in Pakistan spy agency ISI's custody for over a year.","https://static.toiimg.com/thumb/msid-121147976,imgsize-681357,width-400,resizemode-4/121147976.jpg"
"Operation Sindoor: Pakistan confirms 11 military personnel killed, 78 injured in Indian strikes",https://timesofindia.indiatimes.com/world/pakistan/operation-sindoor-pakistan-confirms-11-military-personnel-killed-78-injured-in-indian-strikes/articleshow/121136474.cms,"(AP photo)

Poll Do you think military retaliation is an effective solution to cross-border terrorism? Yes, it sends a strong message No, it leads to further escalation





NEW DELHI: India’s decisive military action under Operation Sindoor resulted in 11 Pakistani military personnel killed and 78 injured, Pakistan confirmed on Tuesday.The casualties occurred during India’s major counterterrorism strike in a strong retaliatory action of Pahalgam terroar attack codenamed, Operation Sindoor, launched on May 7. As part of the offensive, Indian armed forces carried out precision strikes on nine terror launchpads, including major hubs of Jaish-e-Mohammad in Bahawalpur and Lashkar-e-Taiba in Muridke.In retaliation, Pakistan launched a series of drone incursions into Indian airspace over subsequent nights. These drones were in a quick response were intercepted and neutralised by India's air defence systems.After Pak's incursion, India escalated its response, targeting and reportedly destroying key Pakistani military and air infrastructure, including the Nur Khan Airbase in Rawalpindi and the Rahim Yar Khan airbase.Although both countries reached an understanding to end hostilities on Saturday, an initiative that reportedly came from Islamabad, the ceasefire was short-lived. Pakistan violated the agreement within hours of talks between the Director Generals of Military Operations (DGMOs) from both sides.The Pakistan military released names of several personnel killed in the strikes. Among the Pakistan air force casualties were Squadron Leader Usman Yousuf, Chief Technician Aurangzeb, Senior Technician Najeeb, Corporal Technician Farooq, and Senior Technician Mubashir.Pakistan army fatalities included Naik Abdul Rehman, Lance Naik Dilawar Khan, Lance Naik Ikramullah, Naik Waqar Khalid, Sepoy Muhammad Adeel Akbar, and Sepoy Nisar.","India's decisive military action under Operation Sindoor resulted in 11 Pakistani military personnel killed and 78 injured, Pakistan confirmed on Tuesday. The casualties occurred during India’s major counterterrorism strike in a strong retaliatory action of Pahalgam terroar attack codenamed,Operation Sindoor, launched on May 7.","https://static.toiimg.com/thumb/msid-121136447,width-400,resizemode-4/121136447.jpg"
Pakistan’s ‘innocent preacher’ is actually a global terrorist,https://timesofindia.indiatimes.com/world/pakistan/pakistans-innocent-preacher-is-actually-a-global-terrorist/articleshow/121123757.cms,"Pakistan had claimed that the man leading the prayers was Abdul Rauf (circled), a preacher and member of Pakistan Markazi Muslim League. But it turns out that he was actually Hafiz Abdul Rauf — a ‘specially designated global terrorist’ by the US who is also on SDN (Specially Designated Nationals) list of the US govt (AFP photo)





Pakistan’s misinformation campaign was exposed yet again after its claim that the man leading funeral prayers for terrorists was an innocent preacher turned out to be blatant lie and the man in question was identified as a designated global terrorist During a press conference, Pakistan’s DG-ISPR (Director General of Inter-Services Public Relations) had flashed the national ID card of a man with a similar name, Abdul Rauf, claiming that he was a preacher and a member of the Pakistan Markazi Muslim League (PMML) party.However, details from the same bio-data exposed the intricate web of misinformation spun by the ISI. It turned out that Abdul Rauf was not a preacher or Masood Azhar’s slain brother with the same name but a different individual with ties to Lashkar-eTaiba. The man, Hafiz Abdul Rauf , is a ‘specially designated global terrorist’ (SDGT) by the US department of treasury and is also on the SDN (Specially Designated Nationals) list of the US government.Pakistan’s lies were busted from their computerised national identity card (CNIC) number visible in the document flashed by DG ISPR Lt Gen Ahmed Sharif. The number 35202-5400413-9 on the document is the same as the one listed by the US treasury and the Office of Foreign Assets Control which incidentally also lists Lt Gen Sharif’s father, Mahmood Sultan Bashiruddin, as a designated terrorist with ties to al-Qaida.In the press conference held by DG ISPR during Operation Sidoor, a Pakistan Air Force officer also claimed to have shown “tactical brilliance” in Pulwama, which is being interpreted as an acknowledgement of the Pakistani military’s role in the 2019 Pulwama terror attack that killed 40 CRPF personnel.They then went on to allege that India’s claims of Abdul Rauf being a terrorist were not true.Incidentally, the same photograph of Abdul Rauf at the burial was used by India to identify and release the names of senior Pakistan army personnel and key police officials who attended the funeral of terrorists — including high-ranking officers such as Lt Gen Fayyaz Hussain Shah and Inspector General of Police Usman Anwar.According to the US treasury department, Hafiz Abdul Rauf, a member of LeT’s senior leadership since 1999, is the chief of Falah-i-Insaniat Foundation, operating LeT’s relief activities in disguise.","Pakistan had claimed that the man leading the prayers was Abdul Rauf, a preacher and member of Pakistan Markazi Muslim League. But it turns out that he was actually Hafiz AbdulRauf — a ‘specially designated global terrorist’ by the US who is also on SDN list of the US govt.","https://static.toiimg.com/thumb/msid-121123755,imgsize-1432655,width-400,resizemode-4/121123755.jpg"
"Chinese leader refers to Mount Everest as ‘Chomolungma’ at Nepal forum, raising eyebrows",https://timesofindia.indiatimes.com/world/south-asia/chinese-leader-refers-to-mount-everest-as-chomolungma-at-nepal-forum-raising-eyebrows/articleshow/121226821.cms,"China's Standing Committee Vice Chairman Xiao Jie standing left to Nepal's PM KP Sharma Oli (Image Credit: Oli's X account)





China's Standing Committee Vice Chairman Xiao Jie referred the Mount Everest as "" Chomolungma ,"" the Chinese name in one of the events in Nepal.During his presentation at the Sagarmatha Sambaad 's opening session, Xiao Jie exclusively used the Chinese designation, while other participants referred to the peak using its English and Nepali names, ANI news agency reported. The event itself bears the name ""Sagarmatha Sambaad,"" with Sambaad being the Nepali word for conversation.As the keynote speaker at the three-day event's opening, Xiao Jie delivered his speech in Chinese with translation support. Throughout his 20-minute address, he used ""Chomolungma"" ten times, disregarding the event's official title.A foreign minister official, speaking anonymously to ANI, acknowledged awareness of this but expressed inability to intervene.The Chinese official's use of the Sino name occurred in the presence of Prime Minister KP Sharma Oli , foreign minister Arzu Rana Deuba, finance minister Bishnu Paudel, and over 200 international participants.Prime Minister Oli had previously advocated for using ""Sagarmatha"" as the peak's official name. However, he remained silent about the Chinese dignitary's choice of terminology at Friday's event.The Kathmandu event attracted delegations from various nations including Bangladesh, Bhutan, Nepal, the United Kingdom, the UAE, Japan, India, Qatar, Kyrgyzstan, Brazil, Egypt, Oman, and Pakistan. Representatives from international organisations such as the UN, World Bank, Asian Development Bank, Saarc, Bimstec, and ICIMOD also participated.","China's Standing Committee Vice Chairman Xiao Jie referred the Mount Everest as "" Chomolungma,"" the Chinese name in one of the events in Nepal. Other participants referred to the peak using its English and Nepali names. The event itself bears the name ""Sagarmatha Sambaad,"" the Nepali word for conversation.","https://static.toiimg.com/thumb/msid-121227007,imgsize-92106,width-400,resizemode-4/121227007.jpg"
